,Gender,Height,Weight,Unit
10570,Male,60.485294744444104,194.786198325054,f
10571,Male,56.689735993222996,162.565406733935,f
10572,Male,61.29191758371999,175.810967713132,f
10573,Male,61.7967671979694,209.379310185811,f
10574,Male,63.056344250502605,204.4603316173,f
10575,Male,58.8533543682849,210.869084178877,f
10576,Male,56.04544385752099,169.326284191826,f
10577,Male,63.985901415574006,223.326104950414,f
10578,Male,59.251617878113706,192.946891078924,f
10579,Male,59.340657215152106,172.904801447625,f
10580,Male,60.976264966752,191.572153555511,f
10581,Male,53.5612776251623,157.119544459453,f
10582,Male,59.7701509519637,182.795494321816,f
10583,Male,55.1884775622368,151.886942249695,f
10584,Male,59.97894081992099,193.341082818018,f
10585,Male,59.750597151803106,185.427970139056,f
10586,Male,61.17143115243471,195.38231076051,f
10587,Male,60.57200178294531,174.196887301378,f
10588,Male,55.6510895191431,164.649813939991,f
10589,Male,57.138414139275,163.845001328561,f
10590,Male,55.918086941812305,174.719958105635,f
10591,Male,63.786636443480305,212.900555995405,f
10592,Male,57.7372513405283,172.794260611103,f
10593,Male,55.54407625350861,171.980331261146,f
10594,Male,61.2139125656884,195.923416498401,f
10595,Male,55.592354029834695,174.81534851306,f
10596,Male,55.6675544806922,174.566855841687,f
10597,Male,51.9727358785594,140.277749662033,f
10598,Male,63.899938686372295,215.559703251912,f
10599,Male,62.342183641970394,215.858233901414,f
10600,Male,60.311694340872606,184.243860348496,f
10601,Male,57.115564354722395,168.202167127644,f
10602,Male,55.9324817643713,151.384618198034,f
10603,Male,57.2277450207952,185.970160851636,f
10604,Male,60.11434362938979,203.241731802719,f
10605,Male,64.8414997197116,223.945670277953,f
10606,Male,54.527302625495295,148.472185853494,f
10607,Male,60.0512546906491,207.194647294605,f
10608,Male,61.8331687752888,205.193061760797,f
10609,Male,62.836739694386594,209.422484275198,f
10610,Male,63.30186574672901,199.166928678883,f
10611,Male,56.393192447429996,165.064609545545,f
10612,Male,56.51516196021851,180.760534823182,f
10613,Male,59.27281260843721,202.298760151666,f
10614,Male,58.2319539277068,195.261990296064,f
10615,Male,60.4138690342612,184.232661744937,f
10616,Male,59.7268852052361,188.453759671202,f
10617,Male,55.51073389058401,157.205025302195,f
10618,Male,59.137269356997706,196.5523243152,f
10619,Male,63.6661887960567,208.366179328565,f
10620,Male,55.8927525257603,158.184985696975,f
10621,Male,58.3544289583384,184.598427955692,f
10622,Male,60.424730529607004,197.90752114977,f
10623,Male,62.0802011466065,202.867236668923,f
10624,Male,61.711124785333,199.080778987396,f
10625,Male,55.7291618715397,156.223958465888,f
10626,Male,53.8983381991847,168.299537977425,f
10627,Male,60.3160097119508,201.510688097382,f
10628,Male,55.788729792805995,174.584879939493,f
10629,Male,59.8274641852115,196.930792028562,f
10630,Male,58.3311500917703,197.756770319413,f
10631,Male,57.7415892669206,165.64328330518,f
10632,Male,65.0338894406835,232.886117051993,f
10633,Male,63.404058521146794,192.732404676961,f
10634,Male,59.55476187936,192.181668737126,f
10635,Male,54.5390397840475,157.129277198286,f
10636,Male,57.54676147112259,163.495202566767,f
10637,Male,63.09647798489139,205.157577990748,f
10638,Male,56.553981072735795,171.428591885687,f
10639,Male,63.991604188857195,208.964583561346,f
10640,Male,60.862688059236106,209.759114032409,f
10641,Male,61.568733696656494,206.260457759816,f
10642,Male,55.8383911344328,177.211696598095,f
10643,Male,60.275533662622095,211.716253810906,f
10644,Male,51.773521995356,149.514839170261,f
10645,Male,64.8249453074994,220.336366886695,f
10646,Male,61.605145847455404,192.427913613357,f
10647,Male,57.260103577221,163.386512746963,f
10648,Male,60.9241944325351,199.778372639881,f
10649,Male,65.0596686483632,218.583687985,f
10650,Male,63.100876242272705,223.206451566012,f
10651,Male,60.6619920308473,217.951882605948,f
10652,Male,57.1446673494398,171.207778898624,f
10653,Male,57.123153429747404,147.537956155257,f
10654,Male,59.5249439626314,170.03718625117,f
10655,Male,55.224691663449406,160.836074452623,f
10656,Male,58.410462820571595,185.127735469558,f
10657,Male,58.763463696161,177.083388175076,f
10658,Male,57.9368688125212,188.884096818794,f
10659,Male,59.2378286911685,159.244886180877,f
10660,Male,58.465723918090006,188.079276046176,f
10661,Male,55.694293596947205,150.960619570537,f
10662,Male,59.4309980463662,172.325881178479,f
10663,Male,56.135391416595596,166.363818692456,f
10664,Male,60.8770481302174,186.339824370789,f
10665,Male,55.9730649994945,187.658379142995,f
10666,Male,54.9391154197026,163.880198525282,f
10667,Male,58.368603321184,196.949506368912,f
10668,Male,59.52555130632609,189.707398780834,f
10669,Male,56.4556021398344,188.974847308905,f
10670,Male,59.474581761728004,177.343917682018,f
10671,Male,58.730098703226005,184.130431971036,f
10672,Male,63.7812744801257,221.240095762718,f
10673,Male,66.50188334064,217.882346394923,f
10674,Male,61.22570192487041,199.182762952512,f
10675,Male,54.5062104482427,164.500366620687,f
10676,Male,56.5038149399263,163.269889315846,f
10677,Male,59.2104130403531,187.624820339102,f
10678,Male,53.5463697191554,150.346658456669,f
10679,Male,59.731128432878194,202.707102372802,f
10680,Male,58.6082084641792,181.724836528158,f
10681,Male,61.464130247868,206.590856693051,f
10682,Male,59.50948800145569,203.985415487617,f
10683,Male,63.759635742001805,231.608670942233,f
10684,Male,58.277786762737804,195.189930156404,f
10685,Male,62.4546334226458,200.290004474109,f
10686,Male,60.7691932703988,195.353057497215,f
10687,Male,60.4521407449342,188.098837300362,f
10688,Male,58.90409885338519,194.659769774523,f
10689,Male,59.2384271868614,197.412091355179,f
10690,Male,57.2778472839007,156.416342192304,f
10691,Male,61.4637646915818,207.768534974947,f
10692,Male,58.840633512713296,171.921149933427,f
10693,Male,61.4059647136753,216.923291191821,f
10694,Male,60.144874073255,190.585376753341,f
10695,Male,60.679691033592505,206.119839185486,f
10696,Male,58.541116054587704,201.108892294769,f
10697,Male,61.4347269121165,206.594058750348,f
10698,Male,55.2208204814207,158.987186084825,f
10699,Male,60.773151418342394,208.223566139917,f
10700,Male,59.760094789524004,187.812061866277,f
10701,Male,53.9625306846396,168.349456798515,f
10702,Male,60.3041632689917,196.835051662201,f
10703,Male,60.3168492217264,205.521885795243,f
10704,Male,57.4054078779366,164.574391291788,f
10705,Male,57.121503053709006,167.191527196189,f
10706,Male,58.3775798868721,168.997323920848,f
10707,Male,59.5782389725199,184.219818154564,f
10708,Male,52.5322532839863,168.15332621989,f
10709,Male,59.336821525886805,184.119415287208,f
10710,Male,56.78746727875139,172.175466312667,f
10711,Male,65.3912922303323,218.604697288874,f
10712,Male,60.2136290842041,189.658273775163,f
10713,Male,61.103563615912904,196.759936203758,f
10714,Male,59.793887891751694,181.723193180931,f
10715,Male,56.4718444604063,175.389151760833,f
10716,Male,60.7137140881225,208.710438585204,f
10717,Male,53.618717286078,162.674975183263,f
10718,Male,60.549279717436306,191.31881083447,f
10719,Male,57.4028210941089,192.672675824117,f
10720,Male,61.4351749033072,213.337773308762,f
10721,Male,58.593405135977505,187.402530930982,f
10722,Male,61.452326535279894,203.448273004639,f
10723,Male,60.6987899471723,189.985478828833,f
10724,Male,61.3914644848076,197.307058582909,f
10725,Male,60.4856431655714,193.359946993498,f
10726,Male,64.4081878556543,226.701022932309,f
10727,Male,53.4004232290441,185.188138040552,f
10728,Male,58.399719118764395,171.329108454027,f
10729,Male,57.4298541805405,175.124366331655,f
10730,Male,60.8119999651241,196.221113490145,f
10731,Male,57.1102710065681,194.752353698099,f
10732,Male,57.7282199001928,184.468450401731,f
10733,Male,58.55083218531669,179.556789891852,f
10734,Male,58.619484972581006,192.605638565238,f
10735,Male,60.605761010108,197.341247176261,f
10736,Male,57.0867812193882,164.175700818982,f
10737,Male,55.31170818510181,167.327702757749,f
10738,Male,59.924146751878396,185.86658428864,f
10739,Male,58.364634884563,193.981747611358,f
10740,Male,60.869804923435,205.863934518421,f
10741,Male,66.0123000122601,235.437966081368,f
10742,Male,57.965967805403494,176.966727879219,f
10743,Male,59.7650874422372,199.02642762377,f
10744,Male,59.5686723852038,200.704051660034,f
10745,Male,61.560018742488595,213.978596580713,f
10746,Male,60.9580492704939,201.663337321292,f
10747,Male,55.4409223111664,144.13202685088,f
10748,Male,60.976124517584296,202.603188030477,f
10749,Male,57.992851242012506,183.958089153383,f
10750,Male,60.518515090624604,199.568441028307,f
10751,Male,59.1091914382834,176.045407011543,f
10752,Male,61.6055730996525,194.932568526505,f
10753,Male,59.8895585817577,203.518326493008,f
10754,Male,56.4568987750028,166.684648751465,f
10755,Male,60.2913541843552,207.508542611603,f
10756,Male,52.6199652024419,152.852974718754,f
10757,Male,56.621681831888,146.230804742359,f
10758,Male,55.350288176789505,156.761337138797,f
10759,Male,61.606739888919606,209.964943185152,f
10760,Male,59.412914428756594,183.902110439132,f
10761,Male,59.8938135929651,200.796854476097,f
10762,Male,55.665958564131,164.21563918356,f
10763,Male,54.408273251214496,154.641041608773,f
10764,Male,58.62688583476,189.44924046642,f
10765,Male,59.600282644267494,176.594888560523,f
10766,Male,57.453231242765696,173.272217789955,f
10767,Male,58.169994597980605,185.253109882045,f
10768,Male,59.553614036103994,203.811090942794,f
10769,Male,55.747297987893205,182.051690329734,f
10770,Male,63.122393150975796,201.703778019228,f
10771,Male,56.620926003238196,177.842655342218,f
10772,Male,59.1459089866395,202.628196093564,f
10773,Male,55.965795047667,186.225430725101,f
10774,Male,57.2032664163271,185.454007229585,f
10775,Male,55.4539571708589,175.84448504479,f
10776,Male,63.030092026922404,209.587800507552,f
10777,Male,58.31724490230221,179.370856017665,f
10778,Male,56.3342814592302,165.368276469302,f
10779,Male,62.3619834817878,198.262970327058,f
10780,Male,57.717427490000404,184.931804199742,f
10781,Male,60.477591301747395,200.247996191067,f
10782,Male,61.162991647358695,199.443988986417,f
10783,Male,59.3547795615889,202.332215731187,f
10784,Male,60.097237645038405,201.993728023585,f
10785,Male,59.297291696148704,197.358760710745,f
10786,Male,53.3099692849417,157.003543665807,f
10787,Male,57.8872298890947,183.343327242353,f
10788,Male,63.2029699010359,203.023116063971,f
10789,Male,63.1411550985637,193.926034192487,f
10790,Male,60.89598254540719,195.601365349029,f
10791,Male,62.142692665377794,214.853925271526,f
10792,Male,62.132777867495605,184.147188834447,f
10793,Male,61.2066187430906,193.743259981117,f
10794,Male,56.252150511417696,170.109499628414,f
10795,Male,62.341588774269496,205.699621116357,f
10796,Male,58.068922111763996,166.263500115293,f
10797,Male,61.397308913736694,198.406733806725,f
10798,Male,55.726032047728395,169.675260295768,f
10799,Male,57.1104474203962,160.050285251246,f
10800,Male,62.2150349075593,204.937760149992,f
10801,Male,53.0097830848321,147.901820043978,f
10802,Male,59.569155211998606,180.949823360142,f
10803,Male,60.404001679707804,217.837244762115,f
10804,Male,58.0302155969993,189.361639792627,f
10805,Male,59.7779103180642,176.090289339977,f
10806,Male,52.0786351862267,130.277274850818,f
10807,Male,55.834419679924494,159.319115073327,f
10808,Male,60.7809360391759,191.96817787473,f
10809,Male,59.5714302095419,182.154139159232,f
10810,Male,57.327064812496204,188.35172566903,f
10811,Male,57.8146018831068,191.760001792547,f
10812,Male,56.682242766974994,162.766968330461,f
10813,Male,59.639708749056894,197.596213071005,f
10814,Male,54.774237403715304,182.589844094188,f
10815,Male,63.962941074552205,200.007160851719,f
10816,Male,57.9333838365102,184.409520002429,f
10817,Male,56.770039470283606,165.489768001822,f
10818,Male,58.936357575679,176.652179225913,f
10819,Male,66.4345587137262,228.872990637662,f
10820,Male,58.996145368249,180.350924390491,f
10821,Male,63.5018396237801,225.972218321773,f
10822,Male,59.603103402476904,189.816644900283,f
10823,Male,62.067379985717,202.262074138673,f
10824,Male,60.4892245364657,178.918714208691,f
10825,Male,57.034850561198496,167.044233115506,f
10826,Male,56.184108496297,172.637611536679,f
10827,Male,58.6942095017358,179.962508790081,f
10828,Male,56.6532337437077,160.147436127873,f
10829,Male,59.83865707827481,178.392482558206,f
10830,Male,56.245064807051506,154.588689585938,f
10831,Male,62.8110316092765,208.848846495439,f
10832,Male,54.47474695688079,169.430634272192,f
10833,Male,59.754479325254906,181.641048884472,f
10834,Male,60.6614443891591,203.844791576438,f
10835,Male,62.47061849386721,184.446325303497,f
10836,Male,58.1715328455939,199.70181147917,f
10837,Male,62.987171425563304,206.62939921236,f
10838,Male,60.5335647702984,196.584345936451,f
10839,Male,60.0469530715995,190.002405191259,f
10840,Male,59.016067162834304,196.76390754959,f
10841,Male,63.5491622682398,222.297492120609,f
10842,Male,58.118097827498005,180.0656094066,f
10843,Male,58.2876370331869,178.432597736547,f
10844,Male,61.527047694968005,202.748739711506,f
10845,Male,63.396542928289804,220.945760743646,f
10846,Male,59.844564084468104,198.630278194117,f
10847,Male,60.15196587967,203.734480758039,f
10848,Male,56.2997258732792,150.149361277111,f
10849,Male,66.4929339594115,227.139295974484,f
10850,Male,61.0323851971723,186.762487511985,f
10851,Male,56.631040936755895,170.421149332108,f
10852,Male,56.0755368151504,182.428002531571,f
10853,Male,60.613162414541705,187.472023542885,f
10854,Male,55.203480684467294,158.664555216949,f
10855,Male,56.8618612870774,175.797275435425,f
10856,Male,63.757998298677606,220.770232006582,f
10857,Male,59.8980860723227,195.758935463703,f
10858,Male,59.5273197188296,189.027367850759,f
10859,Male,56.744477470037594,154.126850429328,f
10860,Male,59.0744920316712,179.38681672232,f
10861,Male,58.5617507293083,172.195363687745,f
10862,Male,60.3225500128014,190.461776758205,f
10863,Male,61.9491204211446,208.088946513166,f
10864,Male,60.916551792498396,191.883267018275,f
10865,Male,60.371123353339996,197.382415661258,f
10866,Male,57.796477151995006,189.683151319762,f
10867,Male,58.699995629977195,208.068199264981,f
10868,Male,59.1146317960513,188.717272552453,f
10869,Male,57.697103645584505,187.42389642109,f
10870,Male,61.280330230923894,217.903599366613,f
10871,Male,61.4275751935442,201.842808664398,f
10872,Male,61.043356320804605,204.627727659118,f
10873,Male,54.72625593979819,143.347565498203,f
10874,Male,57.1481594371304,182.03124803657,f
10875,Male,62.291697025610006,202.104371634163,f
10876,Male,60.2428661701033,192.796112562644,f
10877,Male,54.457857849175,158.916699285487,f
10878,Male,64.4649885443558,213.482102570528,f
10879,Male,55.29891514950771,162.818275468988,f
10880,Male,62.749526113961494,212.180718812816,f
10881,Male,55.718178754021295,155.175542786984,f
10882,Male,58.8900949391591,194.681434643233,f
10883,Male,63.0384086139,209.475388083627,f
10884,Male,59.86074638417,198.321828121241,f
10885,Male,59.8611969523225,179.662496461814,f
10886,Male,61.765561662882504,192.690383151505,f
10887,Male,56.8208458858784,179.801568231632,f
10888,Male,57.7876938262705,190.506795646304,f
10889,Male,59.2507138496364,196.141144482203,f
10890,Male,58.92967210836591,180.826457432256,f
10891,Male,58.9971098556648,186.63531299665,f
10892,Male,56.3739949336111,167.784391028618,f
10893,Male,56.3765193269966,179.468886431732,f
10894,Male,59.054569756569805,181.360351242341,f
10895,Male,55.667475404730396,161.422210929555,f
10896,Male,52.7528775216661,149.7597060165,f
10897,Male,56.577986705883006,161.201890594841,f
10898,Male,57.2721706595338,187.363365848207,f
10899,Male,59.836551651926,176.011673267755,f
10900,Male,64.216430944514,238.569450876454,f
10901,Male,61.230528561787295,209.032876811002,f
10902,Male,60.7628651265818,194.796567253093,f
10903,Male,57.8789538779499,163.724432624055,f
10904,Male,57.1145266908252,182.512451120851,f
10905,Male,56.5398122216795,175.093254689416,f
10906,Male,57.0912186560557,180.880724606769,f
10907,Male,58.89341765305571,172.654237864262,f
10908,Male,61.882696742019604,207.57561358173,f
10909,Male,60.531876105735094,194.009472984818,f
10910,Male,59.2081081950178,187.867102546193,f
10911,Male,56.854737745748295,161.223964804125,f
10912,Male,67.1608008945486,228.707300850029,f
10913,Male,58.198537316571105,176.456828376649,f
10914,Male,56.7957930920407,186.993898606724,f
10915,Male,64.0702062076238,218.423584474029,f
10916,Male,59.691743045157494,184.618952908832,f
10917,Male,60.482757410637305,199.359223999908,f
10918,Male,56.2029636090014,164.63446367018,f
10919,Male,61.857887907230804,193.429989763484,f
10920,Male,55.975207182975,171.076831440131,f
10921,Male,62.676961090130604,217.561415368678,f
10922,Male,59.8120217064516,188.064983938564,f
10923,Male,59.043145980929594,178.184817464393,f
10924,Male,53.8506783939551,151.996661485131,f
10925,Male,54.909785236557795,145.176135872661,f
10926,Male,55.045444008847994,147.66026013933,f
10927,Male,58.8743961941656,183.438539153398,f
10928,Male,59.982219499241694,178.348439117701,f
10929,Male,52.709303709749,152.820468105226,f
10930,Male,56.923436758002694,173.634257094193,f
10931,Male,57.269043971708896,180.035672697479,f
10932,Male,62.12252553138789,200.336805594253,f
10933,Male,59.611403255012306,170.296196746773,f
10934,Male,55.18470087045,166.73855470482,f
10935,Male,64.0802749473551,194.778854330805,f
10936,Male,51.121828632923,152.79113008658,f
10937,Male,58.321452866911,206.426146941539,f
10938,Male,53.9529283994475,164.77147535216,f
10939,Male,58.581373518547196,181.167060950369,f
10940,Male,54.925908963465304,185.00185417842,f
10941,Male,59.659753524200696,209.520424599613,f
10942,Male,61.12075332299651,197.345436026506,f
10943,Male,52.8041907055702,148.605042361239,f
10944,Male,60.8112617091695,201.224277133599,f
10945,Male,59.549510569454895,199.193814754676,f
10946,Male,57.03234619563089,188.459689131546,f
10947,Male,57.396834254227,178.300196634959,f
10948,Male,59.371843331428295,173.430169608834,f
10949,Male,64.5451369404472,218.437567908138,f
10950,Male,56.556524985209094,173.386830210271,f
10951,Male,57.259952824385906,186.320797193534,f
10952,Male,56.001967725091504,165.167722781655,f
10953,Male,57.283507424316696,203.135759560563,f
10954,Male,57.924633636525996,161.670827844243,f
10955,Male,56.057633807028694,164.470503879209,f
10956,Male,55.844580464036795,170.792356904563,f
10957,Male,59.031062851651996,170.310122186155,f
10958,Male,60.327116411178295,192.497160869606,f
10959,Male,56.5343065072948,166.37125799811,f
10960,Male,61.4716748983661,196.540959991148,f
10961,Male,60.0469307663445,183.619620777862,f
10962,Male,58.6057105628212,187.291391863172,f
10963,Male,58.9823807296095,178.282409486653,f
10964,Male,63.788884904281105,222.397560523835,f
10965,Male,59.0728108169759,190.587912957767,f
10966,Male,63.1879491114706,204.103816962433,f
10967,Male,58.6773844055852,192.196246087213,f
10968,Male,54.9223362561123,179.40909186231,f
10969,Male,56.1112291402564,192.765580966011,f
10970,Male,57.748989852536695,169.740272090197,f
10971,Male,61.813903556929404,192.816441679395,f
10972,Male,59.195441220395196,185.72919613365,f
10973,Male,57.407171657324795,188.5940922367,f
10974,Male,59.876633408916504,179.680930323501,f
10975,Male,54.366676724607004,162.495082455027,f
10976,Male,57.492853857301,183.383780173245,f
10977,Male,63.122433205613405,221.445902076745,f
10978,Male,57.6529454789154,188.889864542325,f
10979,Male,58.53790185041029,191.822914272445,f
10980,Male,60.7247580226813,214.261518198021,f
10981,Male,58.230150312392,182.382822151331,f
10982,Male,57.6971234115329,163.939878580161,f
10983,Male,63.7167427530004,198.462226895361,f
10984,Male,58.8584572194312,187.395085781024,f
10985,Male,56.473765965897,175.947367804346,f
10986,Male,59.972281321090506,188.625911160118,f
10987,Male,57.556183223656205,200.77969103152,f
10988,Male,64.2720186547956,209.937492806304,f
10989,Male,62.0938599798142,201.862658416185,f
10990,Male,59.5697796657481,182.79484420997,f
10991,Male,61.61408945173579,206.163432503748,f
10992,Male,57.13854961213519,171.876966350462,f
10993,Male,58.4156512567171,171.321216279214,f
10994,Male,68.0958674715774,255.690834836788,f
10995,Male,58.6426275979686,178.816794561407,f
10996,Male,60.0268418933568,186.35870219412,f
10997,Male,64.3256770078908,220.845727450162,f
10998,Male,62.2316362418495,202.137160078903,f
10999,Male,57.6666640962661,193.081646916164,f
11000,Male,56.4241871307394,157.288087962353,f
11001,Male,55.07111347023999,180.756525640392,f
11002,Male,59.1569821008043,206.515190253783,f
11003,Male,57.805311899061905,180.004548166251,f
11004,Male,58.23874539211219,193.983821325417,f
11005,Male,62.5488519758884,203.627583742114,f
11006,Male,64.0564268450105,211.730517311015,f
11007,Male,63.236788218105204,201.099800596744,f
11008,Male,62.83768487972699,212.204039573755,f
11009,Male,58.2698199019828,167.910728878334,f
11010,Male,60.0718191269297,207.086675062813,f
11011,Male,61.7386947669324,185.842621819595,f
11012,Male,58.673959700589094,172.847184869266,f
11013,Male,60.1821393878583,184.723330838492,f
11014,Male,56.946614203162696,182.369716830891,f
11015,Male,57.675988536213794,188.311394125276,f
11016,Male,57.9035731889727,168.677913221024,f
11017,Male,57.199432106704506,173.488599343786,f
11018,Male,56.9978619626889,178.057335561343,f
11019,Male,56.0297085023259,174.058235447194,f
11020,Male,57.814285898225194,192.066391951822,f
11021,Male,61.447651507124704,191.177157677356,f
11022,Male,60.07932330867919,189.595960181422,f
11023,Male,63.721613239135394,210.223500594746,f
11024,Male,56.388006637636494,159.376926005903,f
11025,Male,58.1960877832841,189.874929158184,f
11026,Male,58.27535972688641,176.179068841408,f
11027,Male,55.939647420795,177.285414729857,f
11028,Male,56.8718778782401,170.323957507193,f
11029,Male,56.1980089454775,165.933327485891,f
11030,Male,63.3030102192602,232.250643278525,f
11031,Male,59.285036085869606,206.883393042889,f
11032,Male,61.76976166390649,200.356448013113,f
11033,Male,53.6394826469139,163.257901840427,f
11034,Male,62.1615449731694,188.913332426328,f
11035,Male,62.0032804408459,207.542120793402,f
11036,Male,58.1658368140247,173.456455329526,f
11037,Male,59.084896799842795,189.856785924252,f
11038,Male,57.1884505190303,169.890822911143,f
11039,Male,53.6150187831657,160.787653754239,f
11040,Male,61.7206116065485,211.007580137624,f
11041,Male,60.475125836007194,193.857356069757,f
11042,Male,62.86758744342811,217.335253299588,f
11043,Male,58.162843820179404,176.741831285592,f
11044,Male,59.6791496982697,203.317012295753,f
11045,Male,53.0000474918155,165.555965906858,f
11046,Male,61.758125042279005,211.737441830037,f
11047,Male,61.62967825596159,201.50381284692,f
11048,Male,61.06410538239609,200.684159640694,f
11049,Male,60.1151444079114,189.532927026649,f
11050,Male,60.44887435147071,206.499744183883,f
11051,Male,58.541467407648,173.299721611495,f
11052,Male,61.3339207759372,221.122033631478,f
11053,Male,57.1809386261221,169.829453896223,f
11054,Male,63.106344278894,219.786604201796,f
11055,Male,60.887486608699106,182.887947720361,f
11056,Male,61.9102260205694,198.078825480167,f
11057,Male,63.569297809457396,216.61777777797,f
11058,Male,59.8015752287252,203.258375100339,f
11059,Male,60.6278697921492,185.246976614569,f
11060,Male,56.314576735490206,148.265730183655,f
11061,Male,60.2693597330089,192.307026835925,f
11062,Male,60.9787025892809,206.522974050485,f
11063,Male,60.315066368305295,181.789408810838,f
11064,Male,61.51370052716101,212.72870492711,f
11065,Male,60.998546209610794,195.959044747928,f
11066,Male,56.69530921979759,155.128964521951,f
11067,Male,62.658999569738796,207.506378684704,f
11068,Male,56.510042769777996,181.938176062062,f
11069,Male,56.578234618559506,164.117030445541,f
11070,Male,56.724680167423,185.313911322154,f
11071,Male,59.2955464784272,178.175369775758,f
11072,Male,58.32298230600421,178.41318865345,f
11073,Male,55.797953047772396,162.027735634929,f
11074,Male,60.123761432621194,217.425674975721,f
11075,Male,59.06408861453821,189.806645514336,f
11076,Male,60.907736687617,197.216551955857,f
11077,Male,56.7541298089417,178.382812540571,f
11078,Male,58.5893591252093,178.045313954736,f
11079,Male,60.9737877713209,184.982601283505,f
11080,Male,53.1785973050145,153.606833081922,f
11081,Male,59.90321097908701,221.897619021438,f
11082,Male,57.733720876680096,175.564339661591,f
11083,Male,61.092956262726105,198.829117326426,f
11084,Male,60.121796150621805,189.279522505883,f
11085,Male,55.78802418604501,166.276987710018,f
11086,Male,61.5072424097625,202.51845754879,f
11087,Male,61.7154979726929,220.273900961904,f
11088,Male,61.4544113112009,213.33659253863,f
11089,Male,59.3856358757495,171.331248469425,f
11090,Male,60.151264910493,191.568259905213,f
11091,Male,62.1091123164682,200.701730727388,f
11092,Male,61.620285830289205,208.755718174636,f
11093,Male,59.207099585639995,172.775162679409,f
11094,Male,61.105626937613906,188.839285203562,f
11095,Male,57.068304023058204,187.573493767063,f
11096,Male,65.9999570462348,224.440459195823,f
11097,Male,57.986373595219504,170.276247779189,f
11098,Male,59.381345984073604,197.28144431614,f
11099,Male,61.423946436313,195.364915235699,f
11100,Male,60.4713972712467,198.419138481736,f
11101,Male,61.859848860773,196.351299762106,f
11102,Male,62.71616602566441,195.356431283068,f
11103,Male,62.921367135947605,213.924486409781,f
11104,Male,61.761747310907296,201.315770747422,f
11105,Male,64.6691968221783,227.460303839897,f
11106,Male,57.3237143198475,157.029935498149,f
11107,Male,60.555003957396906,192.260745340535,f
11108,Male,55.180936559831,169.459630912183,f
11109,Male,59.7310134328264,197.639549584084,f
11110,Male,61.75142254656021,215.935393918098,f
11111,Male,58.970414181539894,173.29234430926,f
11112,Male,55.0412211274532,163.004141133667,f
11113,Male,60.0208093261174,208.609783230505,f
11114,Male,61.03482921671019,202.039446006115,f
11115,Male,62.8715387429678,229.740753102393,f
11116,Male,61.9202218421528,202.609274682145,f
11117,Male,63.967722693513494,227.022346935739,f
11118,Male,55.6645179140051,166.44368093132,f
11119,Male,60.8579319787426,187.105363830888,f
11120,Male,58.1565892187146,181.051742367739,f
11121,Male,57.1779165872217,175.352108616357,f
11122,Male,60.8569501677738,197.727299041801,f
11123,Male,53.8109745499868,166.461037984827,f
11124,Male,56.9495911176366,166.441384916996,f
11125,Male,60.280692297329594,187.258692333223,f
11126,Male,60.32349324881859,186.065532235059,f
11127,Male,60.566063840589294,205.052685186402,f
11128,Male,59.294167573770196,189.463363575212,f
11129,Male,64.3892257028474,210.14431213831,f
11130,Male,56.8923146946385,186.204005825044,f
11131,Male,63.621543965880605,206.492212937395,f
11132,Male,59.0905631901075,189.21364600271,f
11133,Male,57.5420227771115,168.761479501684,f
11134,Male,52.9219488933032,144.170644410384,f
11135,Male,58.8501522535562,187.578704206314,f
11136,Male,59.611782846898095,193.635366334802,f
11137,Male,59.515658538577995,185.348836960862,f
11138,Male,59.10691697418579,188.245103226897,f
11139,Male,56.8227632176705,166.171185085083,f
11140,Male,61.112144075625395,202.357719518503,f
11141,Male,57.761713150215,191.544633956937,f
11142,Male,56.5607406026772,162.01808755915,f
11143,Male,57.1025195408383,175.957982681998,f
11144,Male,59.5821112394664,193.367198069336,f
11145,Male,62.280400425060904,192.691521628113,f
11146,Male,59.207666105454805,186.177473787603,f
11147,Male,59.026474547197495,198.014376792176,f
11148,Male,55.435059457635504,167.727961678569,f
11149,Male,58.465571558841404,200.010156872524,f
11150,Male,61.96301517958911,199.981620301624,f
11151,Male,63.7595502260715,217.219800777168,f
11152,Male,60.5325130216882,194.302259302534,f
11153,Male,59.0133350151182,190.513513766847,f
11154,Male,63.611985368161,236.780537487324,f
11155,Male,58.49107213588459,181.211239129842,f
11156,Male,54.091613053367,151.643103482541,f
11157,Male,57.97215982529799,170.715693118665,f
11158,Male,60.834553554723,197.3886664785,f
11159,Male,61.647579805356,200.286508731924,f
11160,Male,57.3114985365535,158.435205191034,f
11161,Male,58.2430018377665,186.42319775766,f
11162,Male,55.477224741803894,166.654143140105,f
11163,Male,60.7110301409631,204.755780077144,f
11164,Male,57.176115361830895,174.579024534819,f
11165,Male,57.7492068507248,178.583626608061,f
11166,Male,58.4549038321081,185.377673195131,f
11167,Male,62.300307895661504,194.723253157762,f
11168,Male,55.402874534923,159.60544414841,f
11169,Male,55.642584137738396,162.685521145423,f
11170,Male,59.4424211834076,180.137520344932,f
11171,Male,57.998409261335894,171.923633566188,f
11172,Male,61.6927656587184,191.902095992769,f
11173,Male,63.603006605302994,219.512521601935,f
11174,Male,57.277197530974306,176.308719672789,f
11175,Male,62.124910033209304,215.443400528279,f
11176,Male,58.6158120198116,194.120844891984,f
11177,Male,55.227097044701296,167.115458785238,f
11178,Male,56.327517328776906,166.079708289101,f
11179,Male,60.077315091661205,216.624207248647,f
